,Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
19949,04-07-2024 11:37,11:37:00,CNR6420639325,Success,CID731249,eBike,Cox Town,Hennur,No Reason,No Reason,No,,444,Cash,2,4.2,3.5,#NAME?
19950,25-07-2024 09:43,09:43:00,CNR1541789709,Success,CID388594,Mini,Rajajinagar,Yelahanka,No Reason,No Reason,No,,507,Cash,35,4.5,4.8,#NAME?
19951,13-07-2024 08:43,08:43:00,CNR3625684453,Driver Not Found,CID609804,Prime SUV,Bellandur,Devanahalli,No Reason,No Reason,,,443,,0,,,#NAME?
19952,10-07-2024 09:09,09:09:00,CNR9260554681,Success,CID801666,eBike,HSR Layout,Koramangala,No Reason,No Reason,No,,480,Cash,37,4.7,3.5,#NAME?
19953,24-07-2024 11:02,11:02:00,CNR2204314697,Canceled by Driver,CID833389,Prime Plus,Tumkur Road,Vijayanagar,No Reason,Personal & Car related issue,,,768,,0,,,#NAME?
19954,20-07-2024 15:04,15:04:00,CNR6886067616,Success,CID655718,Prime Plus,Hennur,Indiranagar,No Reason,No Reason,No,,214,UPI,16,4.3,4.2,#NAME?
19955,09-07-2024 19:33,19:33:00,CNR1819349141,Success,CID743706,Prime Sedan,Mysore Road,Bannerghatta Road,No Reason,No Reason,No,,184,Cash,19,3.8,3.7,#NAME?
19956,14-07-2024 22:44,22:44:00,CNR3215396673,Success,CID326210,Prime Sedan,Indiranagar,Nagarbhavi,No Reason,No Reason,No,,103,Cash,8,3.4,4.2,#NAME?
19957,26-07-2024 10:11,10:11:00,CNR2770300849,Success,CID153728,Prime Sedan,Varthur,Basavanagudi,No Reason,No Reason,No,,448,UPI,11,3.7,3.2,#NAME?
19958,07-07-2024 07:23,07:23:00,CNR4393387214,Driver Not Found,CID184542,Auto,Majestic,Chamarajpet,No Reason,No Reason,,,414,,0,,,#NAME?
19959,09-07-2024 16:18,16:18:00,CNR6253646825,Success,CID213853,Prime Plus,Richmond Town,Vijayanagar,No Reason,No Reason,No,,155,Cash,40,4.6,4.2,#NAME?
19960,18-07-2024 05:20,05:20:00,CNR1380097747,Success,CID854282,Prime Plus,Banashankari,Malleshwaram,No Reason,No Reason,No,,280,UPI,4,4.3,3.5,#NAME?
19961,29-07-2024 03:50,03:50:00,CNR5053918519,Success,CID384257,Bike,Sahakar Nagar,Hosur Road,No Reason,No Reason,No,,212,Cash,11,3.3,3.2,#NAME?
19962,01-07-2024 01:37,01:37:00,CNR5556558579,Success,CID862861,Auto,Hulimavu,Hebbal,No Reason,No Reason,No,,536,UPI,12,3.9,4.0,#NAME?
19963,15-07-2024 03:06,03:06:00,CNR8053412816,Success,CID353849,Mini,Yelahanka,Richmond Town,No Reason,No Reason,No,,963,UPI,11,4.6,4.1,#NAME?
19964,26-07-2024 14:18,14:18:00,CNR6166964353,Success,CID313947,Bike,Jayanagar,Sahakar Nagar,No Reason,No Reason,No,,454,Cash,15,3.6,3.6,#NAME?
19965,23-07-2024 06:09,06:09:00,CNR4795089831,Canceled by Driver,CID356542,eBike,Chamarajpet,Hennur,No Reason,Personal & Car related issue,,,299,,0,,,#NAME?
19966,26-07-2024 05:17,05:17:00,CNR7607971080,Canceled by Customer,CID332266,Prime Sedan,Varthur,Marathahalli,Driver asked to cancel,No Reason,,,299,,0,,,#NAME?
19967,03-07-2024 14:24,14:24:00,CNR3544770639,Canceled by Driver,CID176556,Auto,Hebbal,Bellandur,No Reason,Customer related issue,,,334,,0,,,#NAME?
19968,03-07-2024 11:38,11:38:00,CNR8828902645,Canceled by Driver,CID322856,Prime Sedan,Hulimavu,Yelahanka,No Reason,More than permitted people in there,,,363,,0,,,#NAME?
19969,18-07-2024 04:01,04:01:00,CNR2329761115,Success,CID901611,eBike,Langford Town,Vijayanagar,No Reason,No Reason,No,,249,Cash,3,3.5,4.3,#NAME?
19970,13-07-2024 00:38,00:38:00,CNR6016488085,Driver Not Found,CID789589,Auto,Kammanahalli,Yelahanka,No Reason,No Reason,,,464,,0,,,#NAME?
19971,30-07-2024 08:03,08:03:00,CNR6133845343,Success,CID661953,Auto,Langford Town,Whitefield,No Reason,No Reason,No,,230,UPI,15,4.1,4.4,#NAME?
19972,18-07-2024 13:32,13:32:00,CNR5944623233,Driver Not Found,CID625589,Mini,Shantinagar,Ulsoor,No Reason,No Reason,,,502,,0,,,#NAME?
19973,30-07-2024 21:08,21:08:00,CNR6276161382,Canceled by Driver,CID154032,Prime Plus,Peenya,Cox Town,No Reason,Customer related issue,,,989,,0,,,#NAME?
19974,07-07-2024 06:13,06:13:00,CNR6877685018,Success,CID955786,eBike,Yelahanka,BTM Layout,No Reason,No Reason,No,,114,UPI,43,3.6,4.5,#NAME?
19975,20-07-2024 04:22,04:22:00,CNR8237555611,Canceled by Customer,CID892216,eBike,Chickpet,Chickpet,AC is Not working,No Reason,,,445,,0,,,#NAME?
19976,15-07-2024 15:29,15:29:00,CNR3158791558,Success,CID865179,eBike,Rajajinagar,Frazer Town,No Reason,No Reason,No,,303,Cash,20,3.5,4.1,#NAME?
19977,08-07-2024 11:25,11:25:00,CNR5226218313,Success,CID579099,Bike,Frazer Town,Bellandur,No Reason,No Reason,Yes,Vehicle Breakdown,267,Cash,8,3.1,4.8,#NAME?
19978,17-07-2024 09:13,09:13:00,CNR5062872428,Success,CID964025,eBike,RT Nagar,Shivajinagar,No Reason,No Reason,No,,450,Cash,25,3.7,4.1,#NAME?
19979,11-07-2024 17:38,17:38:00,CNR9767271166,Canceled by Customer,CID222097,Auto,Bellandur,Vijayanagar,Driver is not moving towards pickup location,No Reason,,,112,,0,,,#NAME?
19980,19-07-2024 01:31,01:31:00,CNR8714051886,Success,CID635058,eBike,Tumkur Road,Magadi Road,No Reason,No Reason,Yes,Customer Demand,482,Cash,36,3.9,3.6,#NAME?
19981,04-07-2024 12:10,12:10:00,CNR8765620434,Success,CID791583,Prime Plus,Chickpet,KR Puram,No Reason,No Reason,No,,450,UPI,21,4.5,4.2,#NAME?
19982,11-07-2024 02:49,02:49:00,CNR1948307601,Success,CID565625,eBike,Whitefield,Hulimavu,No Reason,No Reason,No,,261,Cash,49,4.7,4.2,#NAME?
19983,08-07-2024 17:00,17:00:00,CNR6334459287,Success,CID833676,Prime Sedan,Basavanagudi,Majestic,No Reason,No Reason,No,,603,Cash,10,4.0,4.7,#NAME?
19984,30-07-2024 18:04,18:04:00,CNR2525374225,Success,CID260618,Prime SUV,Majestic,Majestic,No Reason,No Reason,Yes,Vehicle Breakdown,830,Cash,7,3.6,4.4,#NAME?
19985,26-07-2024 19:21,19:21:00,CNR7966548560,Canceled by Driver,CID880222,Mini,Sarjapur Road,Hebbal,No Reason,Customer was coughing/sick,,,782,,0,,,#NAME?
19986,16-07-2024 00:25,00:25:00,CNR6730963415,Success,CID516877,Mini,Whitefield,Vijayanagar,No Reason,No Reason,No,,215,UPI,2,4.7,4.5,#NAME?
19987,28-07-2024 01:05,01:05:00,CNR3518088238,Driver Not Found,CID165224,eBike,Kengeri,Malleshwaram,No Reason,No Reason,,,420,,0,,,#NAME?
19988,22-07-2024 12:58,12:58:00,CNR6211657256,Success,CID740002,Prime Sedan,Devanahalli,Sarjapur Road,No Reason,No Reason,Yes,Other Issue,1680,Cash,19,3.6,4.0,#NAME?
19989,13-07-2024 16:30,16:30:00,CNR1218151014,Success,CID433633,Auto,Rajajinagar,Indiranagar,No Reason,No Reason,No,,135,Cash,11,3.4,3.1,#NAME?
19990,04-07-2024 23:04,23:04:00,CNR3110296688,Success,CID847074,Prime SUV,Ramamurthy Nagar,Majestic,No Reason,No Reason,No,,366,Credit Card,12,4.0,3.7,#NAME?
19991,14-07-2024 13:14,13:14:00,CNR2432497222,Canceled by Driver,CID523552,Prime Plus,Koramangala,JP Nagar,No Reason,More than permitted people in there,,,701,,0,,,#NAME?
19992,23-07-2024 06:43,06:43:00,CNR1075899938,Success,CID920103,Mini,Tumkur Road,Sarjapur Road,No Reason,No Reason,No,,146,Credit Card,23,4.6,3.4,#NAME?
19993,26-07-2024 04:34,04:34:00,CNR3266220535,Canceled by Customer,CID912741,eBike,Peenya,Chickpet,Driver is not moving towards pickup location,No Reason,,,438,,0,,,#NAME?
19994,06-07-2024 20:59,20:59:00,CNR3723731454,Canceled by Driver,CID550667,Prime Plus,Padmanabhanagar,Ramamurthy Nagar,No Reason,Customer related issue,,,415,,0,,,#NAME?
19995,02-07-2024 08:41,08:41:00,CNR7408789894,Success,CID724164,Prime SUV,Richmond Town,Bannerghatta Road,No Reason,No Reason,Yes,Vehicle Breakdown,139,UPI,40,4.1,4.1,#NAME?
19996,30-07-2024 15:37,15:37:00,CNR7856399484,Canceled by Customer,CID316310,Prime SUV,Majestic,Sarjapur Road,Driver asked to cancel,No Reason,,,309,,0,,,#NAME?
19997,23-07-2024 08:23,08:23:00,CNR6997565924,Driver Not Found,CID568532,Bike,Sarjapur Road,Electronic City,No Reason,No Reason,,,704,,0,,,#NAME?
19998,06-07-2024 00:02,00:02:00,CNR1932498280,Canceled by Customer,CID631780,eBike,Tumkur Road,MG Road,AC is Not working,No Reason,,,761,,0,,,#NAME?
19999,20-07-2024 01:25,01:25:00,CNR7506400850,Success,CID375216,eBike,Rajajinagar,Shantinagar,No Reason,No Reason,No,,581,UPI,16,4.4,4.2,#NAME?
20000,25-07-2024 09:10,09:10:00,CNR4894658230,Driver Not Found,CID358683,Mini,Hebbal,BTM Layout,No Reason,No Reason,,,743,,0,,,#NAME?
20001,03-07-2024 17:46,17:46:00,CNR5037890414,Success,CID847852,Prime SUV,Chamarajpet,BTM Layout,No Reason,No Reason,No,,452,Cash,33,3.3,4.5,#NAME?
20002,25-07-2024 13:54,13:54:00,CNR7635439345,Success,CID372724,Auto,Vijayanagar,Richmond Town,No Reason,No Reason,No,,245,UPI,16,4.0,4.9,#NAME?
20003,11-07-2024 22:30,22:30:00,CNR3952325000,Driver Not Found,CID488752,Prime Sedan,Varthur,Marathahalli,No Reason,No Reason,,,231,,0,,,#NAME?
20004,28-07-2024 17:52,17:52:00,CNR7638217900,Canceled by Driver,CID591201,Prime Plus,Marathahalli,JP Nagar,No Reason,Customer was coughing/sick,,,131,,0,,,#NAME?
20005,15-07-2024 20:39,20:39:00,CNR4621314427,Success,CID617477,Bike,Whitefield,Marathahalli,No Reason,No Reason,No,,433,Cash,25,3.7,4.8,#NAME?
20006,28-07-2024 20:53,20:53:00,CNR5274809420,Canceled by Driver,CID883936,eBike,Richmond Town,Majestic,No Reason,More than permitted people in there,,,613,,0,,,#NAME?
20007,14-07-2024 03:12,03:12:00,CNR5292259627,Canceled by Customer,CID223064,Bike,Basavanagudi,Nagarbhavi,Driver asked to cancel,No Reason,,,160,,0,,,#NAME?
20008,18-07-2024 06:57,06:57:00,CNR6402349306,Success,CID909291,Auto,Vijayanagar,Devanahalli,No Reason,No Reason,No,,658,Cash,17,3.5,4.8,#NAME?
20009,22-07-2024 05:57,05:57:00,CNR5231273864,Canceled by Driver,CID702598,Mini,BTM Layout,Cox Town,No Reason,Customer was coughing/sick,,,423,,0,,,#NAME?
20010,17-07-2024 22:53,22:53:00,CNR8364340519,Success,CID135823,eBike,Whitefield,Kammanahalli,No Reason,No Reason,No,,125,Cash,49,3.2,4.0,#NAME?
20011,01-07-2024 17:53,17:53:00,CNR6784000828,Success,CID250994,Bike,Chamarajpet,MG Road,No Reason,No Reason,No,,400,UPI,10,3.4,4.0,#NAME?
20012,21-07-2024 05:45,05:45:00,CNR1013811805,Success,CID171938,eBike,Kammanahalli,Hosur Road,No Reason,No Reason,No,,2145,Cash,40,4.3,3.7,#NAME?
20013,27-07-2024 15:48,15:48:00,CNR5171247686,Success,CID700312,Prime SUV,HSR Layout,RT Nagar,No Reason,No Reason,No,,282,Cash,44,3.2,4.8,#NAME?
20014,05-07-2024 01:12,01:12:00,CNR7068686695,Success,CID696650,Prime SUV,RT Nagar,Frazer Town,No Reason,No Reason,No,,165,Cash,8,3.4,3.7,#NAME?
20015,23-07-2024 18:02,18:02:00,CNR1684650448,Success,CID705031,Mini,BTM Layout,Frazer Town,No Reason,No Reason,No,,203,UPI,3,4.0,3.5,#NAME?
20016,07-07-2024 04:03,04:03:00,CNR9236783573,Canceled by Driver,CID536473,Auto,Richmond Town,Nagarbhavi,No Reason,Customer related issue,,,744,,0,,,#NAME?
20017,14-07-2024 18:16,18:16:00,CNR6715569266,Success,CID211130,Prime Plus,Koramangala,Varthur,No Reason,No Reason,No,,904,Cash,38,3.0,3.1,#NAME?
20018,28-07-2024 19:16,19:16:00,CNR4584477555,Success,CID863530,Mini,Hosur Road,Hennur,No Reason,No Reason,No,,192,UPI,36,4.8,4.1,#NAME?
20019,28-07-2024 11:45,11:45:00,CNR6791091276,Success,CID102065,Prime SUV,Richmond Town,Whitefield,No Reason,No Reason,No,,426,Cash,12,4.4,4.6,#NAME?
20020,13-07-2024 20:57,20:57:00,CNR1754586577,Success,CID503587,Prime Sedan,Frazer Town,Peenya,No Reason,No Reason,No,,286,Cash,18,3.7,4.8,#NAME?
20021,12-07-2024 02:02,02:02:00,CNR2206024005,Canceled by Driver,CID183297,Bike,Yeshwanthpur,Kadugodi,No Reason,Personal & Car related issue,,,182,,0,,,#NAME?
20022,27-07-2024 00:02,00:02:00,CNR8413561906,Success,CID891819,Mini,Electronic City,Basavanagudi,No Reason,No Reason,No,,301,UPI,10,3.5,4.5,#NAME?
20023,29-07-2024 14:23,14:23:00,CNR8479959018,Success,CID484393,eBike,Rajajinagar,Varthur,No Reason,No Reason,No,,805,Cash,39,4.4,3.8,#NAME?
20024,05-07-2024 14:19,14:19:00,CNR8093719364,Canceled by Driver,CID116709,Bike,Yelahanka,Peenya,No Reason,More than permitted people in there,,,211,,0,,,#NAME?
20025,20-07-2024 07:12,07:12:00,CNR8095721214,Canceled by Driver,CID265959,eBike,Jayanagar,Yelahanka,No Reason,Personal & Car related issue,,,133,,0,,,#NAME?
20026,09-07-2024 20:46,20:46:00,CNR1953312164,Success,CID221391,Prime SUV,Kadugodi,Shivajinagar,No Reason,No Reason,No,,458,Cash,8,4.0,3.4,#NAME?
20027,05-07-2024 23:31,23:31:00,CNR3558615521,Success,CID579559,Prime Plus,Kadugodi,Hulimavu,No Reason,No Reason,No,,726,Cash,35,4.4,4.4,#NAME?
20028,08-07-2024 13:34,13:34:00,CNR2434759401,Canceled by Driver,CID228985,Mini,Bannerghatta Road,Kammanahalli,No Reason,More than permitted people in there,,,415,,0,,,#NAME?
20029,25-07-2024 02:14,02:14:00,CNR6121861239,Success,CID422905,eBike,Hennur,Sahakar Nagar,No Reason,No Reason,No,,277,UPI,45,4.7,3.3,#NAME?
20030,15-07-2024 14:16,14:16:00,CNR2014502252,Driver Not Found,CID446827,Mini,Shivajinagar,Varthur,No Reason,No Reason,,,427,,0,,,#NAME?
20031,25-07-2024 00:12,00:12:00,CNR4324753313,Success,CID103146,Auto,Yeshwanthpur,Cox Town,No Reason,No Reason,No,,136,Cash,16,3.4,3.3,#NAME?
20032,17-07-2024 11:10,11:10:00,CNR3308894743,Success,CID156935,eBike,MG Road,KR Puram,No Reason,No Reason,No,,240,UPI,28,4.9,3.1,#NAME?
20033,26-07-2024 13:56,13:56:00,CNR1134998849,Driver Not Found,CID366208,Prime SUV,Devanahalli,Electronic City,No Reason,No Reason,,,123,,0,,,#NAME?
20034,02-07-2024 17:36,17:36:00,CNR2971281405,Success,CID395244,Mini,Rajajinagar,Varthur,No Reason,No Reason,No,,142,Cash,1,4.9,3.2,#NAME?
20035,17-07-2024 10:36,10:36:00,CNR9496891669,Success,CID667805,eBike,Yelahanka,Mysore Road,No Reason,No Reason,No,,411,UPI,15,4.3,3.1,#NAME?
20036,03-07-2024 20:15,20:15:00,CNR2221555092,Canceled by Driver,CID908295,Prime SUV,Yelahanka,Langford Town,No Reason,Customer was coughing/sick,,,346,,0,,,#NAME?
20037,03-07-2024 08:24,08:24:00,CNR5141666766,Canceled by Customer,CID567667,Mini,Vijayanagar,Shantinagar,Driver asked to cancel,No Reason,,,856,,0,,,#NAME?
20038,04-07-2024 01:51,01:51:00,CNR3083119557,Success,CID378871,Prime Sedan,Cox Town,HSR Layout,No Reason,No Reason,No,,106,Cash,19,4.1,3.9,#NAME?
20039,09-07-2024 14:25,14:25:00,CNR3384828654,Success,CID191450,Auto,Chickpet,Sahakar Nagar,No Reason,No Reason,No,,383,Credit Card,7,4.6,4.8,#NAME?
20040,27-07-2024 19:20,19:20:00,CNR6901024913,Canceled by Customer,CID538221,Prime Sedan,Malleshwaram,Kadugodi,Wrong Address,No Reason,,,955,,0,,,#NAME?
20041,15-07-2024 04:46,04:46:00,CNR2250086472,Success,CID218975,Auto,Banashankari,Sahakar Nagar,No Reason,No Reason,No,,406,Cash,3,3.4,4.2,#NAME?
20042,17-07-2024 06:22,06:22:00,CNR3167991948,Success,CID419623,Auto,Ramamurthy Nagar,Chamarajpet,No Reason,No Reason,No,,380,Cash,11,4.4,4.6,#NAME?
20043,02-07-2024 23:21,23:21:00,CNR8249209969,Success,CID796560,Prime Sedan,Rajarajeshwari Nagar,Hulimavu,No Reason,No Reason,No,,453,Cash,3,3.1,4.5,#NAME?
20044,08-07-2024 16:59,16:59:00,CNR9577699476,Success,CID242491,eBike,Indiranagar,Basavanagudi,No Reason,No Reason,No,,154,Cash,32,4.8,3.1,#NAME?
20045,19-07-2024 03:20,03:20:00,CNR9032426024,Canceled by Driver,CID288854,eBike,Whitefield,Kadugodi,No Reason,Personal & Car related issue,,,155,,0,,,#NAME?
20046,08-07-2024 07:42,07:42:00,CNR4284980684,Canceled by Driver,CID207044,Prime SUV,Kadugodi,RT Nagar,No Reason,Customer related issue,,,319,,0,,,#NAME?
20047,10-07-2024 11:13,11:13:00,CNR3010266437,Canceled by Driver,CID750372,Auto,Mysore Road,Chamarajpet,No Reason,Personal & Car related issue,,,323,,0,,,#NAME?
20048,28-07-2024 23:25,23:25:00,CNR6995281241,Success,CID478267,Prime SUV,HSR Layout,Frazer Town,No Reason,No Reason,Yes,Other Issue,211,Cash,24,4.4,4.5,#NAME?
20049,04-07-2024 03:54,03:54:00,CNR9664163694,Success,CID797170,Auto,Yelahanka,Malleshwaram,No Reason,No Reason,Yes,Customer Demand,240,UPI,13,4.3,3.4,#NAME?
20050,30-07-2024 22:13,22:13:00,CNR8271323107,Success,CID533479,Prime Plus,Majestic,Marathahalli,No Reason,No Reason,No,,392,Cash,12,4.4,4.4,#NAME?
20051,12-07-2024 04:37,04:37:00,CNR3862379929,Driver Not Found,CID179697,eBike,Shantinagar,Hosur Road,No Reason,No Reason,,,213,,0,,,#NAME?
20052,25-07-2024 17:08,17:08:00,CNR6639687397,Success,CID874290,eBike,Peenya,Mysore Road,No Reason,No Reason,No,,951,Cash,25,3.9,3.9,#NAME?
20053,02-07-2024 13:44,13:44:00,CNR6866778273,Canceled by Driver,CID745709,Prime Sedan,Hebbal,JP Nagar,No Reason,Customer was coughing/sick,,,132,,0,,,#NAME?
20054,25-07-2024 17:11,17:11:00,CNR5500508185,Success,CID746462,Bike,Ramamurthy Nagar,Shantinagar,No Reason,No Reason,No,,878,UPI,5,4.2,4.4,#NAME?
20055,13-07-2024 09:12,09:12:00,CNR8486133102,Canceled by Driver,CID416453,Mini,Basavanagudi,Richmond Town,No Reason,Customer related issue,,,834,,0,,,#NAME?
20056,04-07-2024 06:50,06:50:00,CNR4990489122,Canceled by Driver,CID450838,eBike,Koramangala,Richmond Town,No Reason,Personal & Car related issue,,,354,,0,,,#NAME?
20057,19-07-2024 21:22,21:22:00,CNR2265601711,Canceled by Driver,CID957271,Prime Plus,Bellandur,Shivajinagar,No Reason,Customer related issue,,,360,,0,,,#NAME?
20058,21-07-2024 05:51,05:51:00,CNR3444395081,Canceled by Driver,CID307046,Prime Plus,Yelahanka,KR Puram,No Reason,Customer related issue,,,170,,0,,,#NAME?
20059,12-07-2024 07:33,07:33:00,CNR6254095680,Success,CID738579,Auto,Chamarajpet,Ramamurthy Nagar,No Reason,No Reason,No,,676,Cash,11,3.4,4.7,#NAME?
20060,02-07-2024 01:34,01:34:00,CNR9219416106,Canceled by Driver,CID173464,Auto,Whitefield,Frazer Town,No Reason,Customer was coughing/sick,,,840,,0,,,#NAME?
20061,15-07-2024 04:40,04:40:00,CNR5539745414,Driver Not Found,CID905480,Auto,Yeshwanthpur,Yelahanka,No Reason,No Reason,,,510,,0,,,#NAME?
20062,13-07-2024 04:30,04:30:00,CNR1831600006,Success,CID369366,eBike,Peenya,Kengeri,No Reason,No Reason,No,,263,UPI,17,3.9,3.3,#NAME?
20063,30-07-2024 21:41,21:41:00,CNR4975688739,Success,CID915663,Prime Sedan,Koramangala,Ulsoor,No Reason,No Reason,No,,2516,UPI,20,3.6,4.1,#NAME?
20064,07-07-2024 06:04,06:04:00,CNR3296421502,Driver Not Found,CID911150,Prime SUV,Shantinagar,Frazer Town,No Reason,No Reason,,,824,,0,,,#NAME?
20065,30-07-2024 01:07,01:07:00,CNR1613071722,Success,CID624781,Bike,Indiranagar,Chickpet,No Reason,No Reason,No,,1132,UPI,7,3.4,4.8,#NAME?
20066,18-07-2024 22:45,22:45:00,CNR9377025032,Success,CID196698,Mini,MG Road,Mysore Road,No Reason,No Reason,No,,294,Credit Card,38,4.0,3.4,#NAME?
20067,27-07-2024 05:31,05:31:00,CNR4324309694,Success,CID356896,Bike,Banashankari,Koramangala,No Reason,No Reason,No,,148,Cash,36,4.5,3.6,#NAME?
20068,12-07-2024 19:06,19:06:00,CNR8225884708,Canceled by Driver,CID819740,Prime Plus,Basavanagudi,Indiranagar,No Reason,Customer related issue,,,173,,0,,,#NAME?
20069,12-07-2024 17:20,17:20:00,CNR2923549919,Canceled by Driver,CID772096,Prime SUV,Rajajinagar,Ulsoor,No Reason,Customer related issue,,,766,,0,,,#NAME?
20070,30-07-2024 07:33,07:33:00,CNR9605365072,Success,CID988005,Prime SUV,JP Nagar,Peenya,No Reason,No Reason,No,,338,Cash,16,3.7,3.7,#NAME?
20071,11-07-2024 11:51,11:51:00,CNR8172802927,Driver Not Found,CID141697,Auto,Marathahalli,Kammanahalli,No Reason,No Reason,,,431,,0,,,#NAME?
20072,04-07-2024 20:31,20:31:00,CNR5832207696,Canceled by Driver,CID297061,Prime Plus,Chickpet,Marathahalli,No Reason,Customer related issue,,,736,,0,,,#NAME?
20073,27-07-2024 18:27,18:27:00,CNR5473053253,Success,CID680866,Prime SUV,Koramangala,Koramangala,No Reason,No Reason,No,,509,Cash,31,3.2,4.7,#NAME?
20074,02-07-2024 16:34,16:34:00,CNR4814411182,Driver Not Found,CID285667,eBike,HSR Layout,Richmond Town,No Reason,No Reason,,,702,,0,,,#NAME?
20075,26-07-2024 09:43,09:43:00,CNR9681569110,Success,CID449411,Prime Sedan,Tumkur Road,Bannerghatta Road,No Reason,No Reason,No,,266,UPI,32,3.4,4.7,#NAME?
20076,17-07-2024 22:11,22:11:00,CNR6046873797,Driver Not Found,CID892754,Bike,Nagarbhavi,Chickpet,No Reason,No Reason,,,387,,0,,,#NAME?
20077,20-07-2024 00:46,00:46:00,CNR7484252867,Canceled by Driver,CID660011,Mini,Peenya,Nagarbhavi,No Reason,More than permitted people in there,,,205,,0,,,#NAME?
20078,16-07-2024 12:58,12:58:00,CNR2341774567,Success,CID328849,Mini,Rajajinagar,Kengeri,No Reason,No Reason,No,,119,Cash,13,3.2,4.3,#NAME?
20079,15-07-2024 01:02,01:02:00,CNR5877631943,Canceled by Driver,CID756834,eBike,Richmond Town,Langford Town,No Reason,Personal & Car related issue,,,351,,0,,,#NAME?
20080,28-07-2024 15:25,15:25:00,CNR9265405977,Success,CID782898,Mini,Yelahanka,Hosur Road,No Reason,No Reason,No,,120,Cash,41,3.3,4.0,#NAME?
20081,14-07-2024 15:51,15:51:00,CNR9524882689,Success,CID854081,eBike,Indiranagar,Ramamurthy Nagar,No Reason,No Reason,No,,224,UPI,18,4.9,3.6,#NAME?
20082,29-07-2024 01:23,01:23:00,CNR6744092128,Success,CID619494,Prime Plus,Peenya,HSR Layout,No Reason,No Reason,No,,348,UPI,38,3.3,3.7,#NAME?
20083,29-07-2024 14:45,14:45:00,CNR6121432572,Canceled by Customer,CID744720,Mini,Peenya,Electronic City,Wrong Address,No Reason,,,482,,0,,,#NAME?
20084,12-07-2024 03:24,03:24:00,CNR8274143656,Success,CID691034,Mini,Majestic,Bannerghatta Road,No Reason,No Reason,No,,801,Cash,20,3.6,4.4,#NAME?
20085,28-07-2024 19:28,19:28:00,CNR1706645055,Driver Not Found,CID482158,Prime SUV,Indiranagar,JP Nagar,No Reason,No Reason,,,113,,0,,,#NAME?
20086,12-07-2024 01:39,01:39:00,CNR5079072254,Success,CID245781,Prime Sedan,Bellandur,Chamarajpet,No Reason,No Reason,No,,284,Cash,18,4.5,4.0,#NAME?
20087,29-07-2024 09:59,09:59:00,CNR4457723039,Success,CID318729,Prime Sedan,Chickpet,MG Road,No Reason,No Reason,No,,157,Cash,12,3.2,4.2,#NAME?
20088,03-07-2024 15:54,15:54:00,CNR2738346104,Success,CID309582,Prime Plus,RT Nagar,Kadugodi,No Reason,No Reason,No,,2667,UPI,4,4.3,4.6,#NAME?
20089,25-07-2024 16:41,16:41:00,CNR9492202945,Success,CID658906,Prime Sedan,HSR Layout,Bannerghatta Road,No Reason,No Reason,No,,395,Cash,38,3.3,4.3,#NAME?
20090,14-07-2024 23:36,23:36:00,CNR6139879668,Success,CID754067,Prime Sedan,Chickpet,JP Nagar,No Reason,No Reason,No,,314,Cash,25,3.5,4.9,#NAME?
20091,23-07-2024 08:55,08:55:00,CNR5837686765,Driver Not Found,CID780756,Auto,Basavanagudi,Devanahalli,No Reason,No Reason,,,375,,0,,,#NAME?
20092,15-07-2024 07:51,07:51:00,CNR6042106748,Canceled by Customer,CID338829,Bike,Cox Town,Sarjapur Road,Driver asked to cancel,No Reason,,,334,,0,,,#NAME?
20093,09-07-2024 12:04,12:04:00,CNR1553813676,Canceled by Customer,CID158148,Prime Plus,Indiranagar,Whitefield,AC is Not working,No Reason,,,120,,0,,,#NAME?
20094,30-07-2024 07:58,07:58:00,CNR5445651498,Success,CID978360,Mini,Chickpet,Kammanahalli,No Reason,No Reason,No,,123,Cash,15,4.2,3.6,#NAME?
20095,23-07-2024 00:51,00:51:00,CNR5917292965,Success,CID463533,eBike,Rajajinagar,Shantinagar,No Reason,No Reason,No,,118,UPI,40,4.5,4.1,#NAME?
20096,30-07-2024 00:42,00:42:00,CNR7082086197,Canceled by Driver,CID765009,Mini,KR Puram,Electronic City,No Reason,Customer was coughing/sick,,,270,,0,,,#NAME?
20097,18-07-2024 23:38,23:38:00,CNR8672788739,Canceled by Driver,CID863674,Bike,Hebbal,JP Nagar,No Reason,Customer was coughing/sick,,,416,,0,,,#NAME?
20098,07-07-2024 15:02,15:02:00,CNR3418839973,Success,CID404072,Auto,Kammanahalli,Kengeri,No Reason,No Reason,No,,434,Cash,10,4.0,4.4,#NAME?
20099,16-07-2024 19:50,19:50:00,CNR1871429388,Success,CID469707,Prime SUV,Nagarbhavi,Tumkur Road,No Reason,No Reason,No,,1171,Cash,35,4.6,4.9,#NAME?
20100,21-07-2024 22:02,22:02:00,CNR4196859501,Canceled by Driver,CID644527,Prime Sedan,Bellandur,Electronic City,No Reason,Customer was coughing/sick,,,104,,0,,,#NAME?
20101,26-07-2024 23:09,23:09:00,CNR9984297305,Canceled by Driver,CID476121,eBike,Sarjapur Road,Shivajinagar,No Reason,Customer related issue,,,209,,0,,,#NAME?
